-4.39     0.99939     0.99924     0.99851     0.99477
-4.38     0.99937     0.99922     0.99848     0.9947
-4.37     0.99936     0.99921     0.99845     0.99463
-4.36     0.99935     0.99919     0.99843     0.99456
-4.35     0.99933     0.99918     0.9984     0.99449
-4.34     0.99932     0.99916     0.99837     0.99442
-4.33     0.99931     0.99914     0.99834     0.99434
-4.32     0.99929     0.99913     0.99831     0.99427
-4.31     0.99928     0.99911     0.99828     0.99419
-4.3     0.99926     0.99909     0.99825     0.99412
-4.29     0.99925     0.99908     0.99822     0.99404
-4.28     0.99923     0.99906     0.99819     0.99396
-4.27     0.99922     0.99904     0.99816     0.99388
-4.26     0.9992     0.99902     0.99813     0.9938
-4.25     0.99919     0.999     0.9981     0.99372
-4.24     0.99917     0.99898     0.99806     0.99363
-4.23     0.99915     0.99896     0.99803     0.99355
-4.22     0.99914     0.99894     0.99799     0.99346
-4.21     0.99912     0.99892     0.99796     0.99338
-4.2     0.9991     0.9989     0.99792     0.99329
-4.19     0.99908     0.99888     0.99789     0.9932
-4.18     0.99906     0.99886     0.99785     0.99311
-4.17     0.99905     0.99883     0.99781     0.99302
-4.16     0.99903     0.99881     0.99778     0.99293
-4.15     0.99901     0.99879     0.99774     0.99284
-4.14     0.99899     0.99876     0.9977     0.99274
-4.13     0.99897     0.99874     0.99766     0.99264
-4.12     0.99895     0.99872     0.99762     0.99255
-4.11     0.99892     0.99869     0.99757     0.99245
-4.1     0.9989     0.99866     0.99753     0.99235
-4.09     0.99888     0.99864     0.99749     0.99225
-4.08     0.99886     0.99861     0.99745     0.99215
-4.07     0.99883     0.99858     0.9974     0.99204
-4.06     0.99881     0.99856     0.99736     0.99194
-4.05     0.99879     0.99853     0.99731     0.99183
-4.04     0.99876     0.9985     0.99726     0.99172
-4.03     0.99874     0.99847     0.99721     0.99161
-4.02     0.99871     0.99844     0.99717     0.9915
-4.01     0.99869     0.99841     0.99712     0.99139
-4     0.99866     0.99838     0.99707     0.99128
-3.99     0.99863     0.99835     0.99702     0.99116
-3.98     0.9986     0.99832     0.99696     0.99105
-3.97     0.99858     0.99828     0.99691     0.99093
-3.96     0.99855     0.99825     0.99686     0.99081
-3.95     0.99852     0.99822     0.9968     0.99069
-3.94     0.99849     0.99818     0.99675     0.99057
-3.93     0.99846     0.99814     0.99669     0.99044
-3.92     0.99843     0.99811     0.99663     0.99032
-3.91     0.99839     0.99807     0.99657     0.99019
-3.9     0.99836     0.99803     0.99651     0.99006
-3.89     0.99833     0.998     0.99645     0.98993
-3.88     0.9983     0.99796     0.99639     0.9898
-3.87     0.99826     0.99792     0.99633     0.98966
-3.86     0.99823     0.99788     0.99626     0.98953
-3.85     0.99819     0.99783     0.9962     0.98939
-3.84     0.99815     0.99779     0.99613     0.98925
-3.83     0.99812     0.99775     0.99606     0.98911
-3.82     0.99808     0.9977     0.996     0.98896
-3.81     0.99804     0.99766     0.99593     0.98882
-3.8     0.998     0.99761     0.99586     0.98867
-3.79     0.99796     0.99757     0.99578     0.98852
-3.78     0.99792     0.99752     0.99571     0.98837
-3.77     0.99788     0.99747     0.99563     0.98822
-3.76     0.99783     0.99742     0.99556     0.98806
-3.75     0.99779     0.99737     0.99548     0.98791
-3.74     0.99775     0.99732     0.9954     0.98775
-3.73     0.9977     0.99727     0.99532     0.98759
-3.72     0.99765     0.99721     0.99524     0.98742
-3.71     0.99761     0.99716     0.99516     0.98726
-3.7     0.99756     0.99711     0.99507     0.98709
-3.69     0.99751     0.99705     0.99499     0.98692
